from_dev,from_port,from_city,from_level,to_dev,to_port,to_city,to_level,traffic,bandwidth
235,1506,北京,网络核心,235,112,北京,网络核心,48291407323,1.00E+11
2701,71,大连,网络核心,180,264,呼和浩特,一般节点,52214575269,1.00E+11
36422,124,天津,网络核心,2701,181,大连,网络核心,49250401229,1.00E+11
235,1649,北京,网络核心,180,20,呼和浩特,一般节点,49167082488,1.00E+11
36422,230,天津,网络核心,235,1506,北京,网络核心,51759720190,1.00E+11
180,52,呼和浩特,一般节点,2701,71,大连,网络核心,51851486412,1.00E+11
1257,560,上海,网络核心,36422,124,天津,网络核心,49354963710,1.00E+11
2549,852,沈阳,网络核心,235,1649,北京,网络核心,50502890859,1.00E+11
3227,781,济南,网络核心,36422,230,天津,网络核心,49557755378,1.00E+11
2360,236,太原,网络核心,180,52,呼和浩特,一般节点,49309328251,1.00E+11
3227,468,济南,网络核心,1257,560,上海,网络核心,49914750874,1.00E+11
2473,769,吉林,一般节点,2549,852,沈阳,网络核心,51047474759,1.00E+11
2050,505,石家庄,网络核心,3227,781,济南,网络核心,48537672869,1.00E+11
1997,250,天津,网络核心,2360,236,太原,网络核心,49676730282,1.00E+11
2841,237,郑州,网络核心,3227,468,济南,网络核心,50906574896,1.00E+11
47,243,通辽,一般节点,2473,769,吉林,一般节点,49117847542,1.00E+11
1756,1027,北京,网络核心,2050,505,石家庄,网络核心,50157960947,1.00E+11
47,252,通辽,一般节点,1997,250,天津,网络核心,50358481161,1.00E+11
2549,836,沈阳,网络核心,2841,237,郑州,网络核心,51120544803,1.00E+11
2360,215,太原,网络核心,47,243,通辽,一般节点,50145712269,1.00E+11
474,422,哈尔滨,一般节点,1756,1027,北京,网络核心,49590902097,1.00E+11
47,314,通辽,一般节点,47,252,通辽,一般节点,49900452417,1.00E+11
1536,681,广州,网络核心,2549,836,沈阳,网络核心,50478827493,1.00E+11
3227,103,济南,网络核心,2360,215,太原,网络核心,51248496177,1.00E+11
2050,443,石家庄,网络核心,474,422,哈尔滨,一般节点,50686898007,1.00E+11
2841,545,郑州,网络核心,47,314,通辽,一般节点,48463318976,1.00E+11
2360,266,太原,网络核心,1536,681,广州,网络核心,51667076933,1.00E+11
1756,1029,北京,网络核心,3227,103,济南,网络核心,48548257437,1.00E+11
1257,138,上海,网络核心,2050,443,石家庄,网络核心,48498470042,1.00E+11
1756,1187,北京,网络核心,2841,545,郑州,网络核心,50483862130,1.00E+11
5242,783,西安,网络核心,2360,266,太原,网络核心,50004153206,1.00E+11
47,417,通辽,一般节点,1756,1029,北京,网络核心,49459363742,1.00E+11
1756,1117,北京,网络核心,1257,138,上海,网络核心,49682138966,1.00E+11
4069,1196,宁波,一般节点,1756,1187,北京,网络核心,50488255524,1.00E+11
1997,729,天津,网络核心,5242,783,西安,网络核心,50784343213,1.00E+11
2994,270,洛阳,网络核心,47,417,通辽,一般节点,50318281952,1.00E+11
1536,26,鄂尔多斯,网络核心,1756,1117,北京,网络核心,50810839212,1.00E+11
63,224,通辽,一般节点,4069,1196,宁波,一般节点,50209459772,1.00E+11
36272,133,太原,网络核心,1997,729,天津,网络核心,50328732791,1.00E+11
1385,133,广州,网络核心,2994,270,洛阳,网络核心,50017399018,1.00E+11
235,1661,北京,网络核心,1536,26,鄂尔多斯,网络核心,50970928949,1.00E+11
3443,503,青岛,网络核心,63,224,通辽,一般节点,50865184313,1.00E+11
2194,406,唐山,网络核心,36272,133,太原,网络核心,48850115329,1.00E+11
1385,2778,广州,网络核心,1385,133,广州,网络核心,0,1.00E+11
36539,1140,杭州,一般节点,235,1661,北京,网络核心,51411580502,1.00E+11
4515,652,西安,网络核心,3443,503,青岛,网络核心,48995981168,1.00E+11
63,286,通辽,一般节点,2194,406,唐山,网络核心,0,1.00E+11
1536,86,鄂尔多斯,网络核心,1385,2778,广州,网络核心,49889505376,1.00E+11
235,1958,北京,网络核心,36539,1140,杭州,一般节点,48668702701,1.00E+11
1129,910,上海,网络核心,4515,652,西安,网络核心,48912516167,1.00E+11
36422,350,天津,网络核心,63,286,通辽,一般节点,50133957089,1.00E+11
591,586,绥化,一般节点,1536,86,鄂尔多斯,网络核心,47929885030,1.00E+11
2701,300,大连,网络核心,235,1958,北京,网络核心,50541875029,1.00E+11
36272,247,太原,网络核心,1129,910,上海,网络核心,48469929429,1.00E+11
1536,47,鄂尔多斯,网络核心,36422,350,天津,网络核心,49942941637,1.00E+11
2473,1460,吉林,一般节点,591,586,绥化,一般节点,48409925693,1.00E+11
2549,1461,沈阳,网络核心,2701,300,大连,网络核心,51759692098,1.00E+11
2994,488,洛阳,网络核心,36272,247,太原,网络核心,48781471445,1.00E+11
36422,324,天津,网络核心,1536,47,鄂尔多斯,网络核心,49318941093,1.00E+11
1385,1490,广州,网络核心,2194,450,唐山,网络核心,51590349332,1.00E+11
3443,186,青岛,网络核心,2701,135,大连,网络核心,51284285609,1.00E+11
36036,18,长春,一般节点,3443,650,青岛,网络核心,48663350759,1.00E+11
63,6,通辽,一般节点,36036,20,长春,一般节点,50355678076,1.00E+11
3443,117,青岛,网络核心,63,12,通辽,一般节点,48705247172,1.00E+11
2701,227,大连,网络核心,235,1663,北京,网络核心,49364931565,1.00E+11
36036,52,长春,一般节点,1129,171,上海,网络核心,49345226162,1.00E+11
36422,446,天津,网络核心,2994,486,洛阳,网络核心,50812501057,1.00E+11
36272,105,太原,网络核心,63,70,通辽,一般节点,49686438362,1.00E+11
3443,101,青岛,网络核心,3443,316,青岛,网络核心,49750726117,1.00E+11
2701,195,大连,网络核心,36272,235,太原,网络核心,49757975617,1.00E+11
2194,506,唐山,网络核心,36422,102,天津,网络核心,49349239913,1.00E+11
1129,546,上海,网络核心,2050,502,石家庄,网络核心,48731433404,1.00E+11
1129,514,上海,网络核心,2473,946,吉林,一般节点,50060666120,1.00E+11
36036,499,长春,一般节点,1257,178,上海,网络核心,50545082113,1.00E+11
36422,346,天津,网络核心,1997,41,天津,网络核心,50628787089,1.00E+11
2701,619,大连,网络核心,2549,1070,沈阳,网络核心,48753971761,1.00E+11
